unique_id,ds,cutoff,y,Naive,LastWeek,LastMonth,AutoETSWeek,AutoETSMonth,MSTLWeek,MSTLMonth,AutoARIMAWeek,AutoARIMAMonth
hotel_42,2023-05-06,2023-05-05,0.9878542510121457,0.9919028340080972,0.7044534412955465,0.6882591093117408,1.0870937301235066,0.8890934653676328,1.0158025713989989,0.9308289723115587,0.8720092257974315,0.8192541037656762
hotel_42,2023-05-07,2023-05-05,0.4534412955465587,0.9919028340080972,0.44129554655870445,0.5060728744939271,0.7378982212442208,0.8890934653676328,0.7095946401997175,0.9836162543515641,0.6413738848100953,0.6850948919969904
hotel_42,2023-05-08,2023-05-05,0.8947368421052632,0.9919028340080972,0.7004048582995951,0.26720647773279355,0.8211733534470943,0.8890934653676328,0.8817779482492936,0.9092288129934059,0.7252586518774572,0.7368454043492666
hotel_42,2023-05-09,2023-05-05,0.951417004048583,0.9919028340080972,0.9149797570850202,0.12955465587044535,0.925202775868906,0.8890934653676328,1.0041489361486524,0.8450346629098149,0.7880700907424163,0.732101647282171
hotel_42,2023-05-10,2023-05-05,0.5384615384615384,0.9919028340080972,0.9554655870445344,0.2631578947368421,0.9020413583159788,0.8890934653676328,0.9876226688997894,0.8943261290962817,0.8056933652064989,0.6991258069089171
hotel_42,2023-05-11,2023-05-05,0.44129554655870445,0.9919028340080972,0.8461538461538461,0.3360323886639676,0.9099314622932293,0.8890934653676328,0.9774903464772032,0.782691138756092,0.7855972178292636,0.7303420528239639
hotel_42,2023-05-12,2023-05-05,0.5910931174089069,0.9919028340080972,0.9919028340080972,0.5182186234817814,0.9746919229812248,0.8890934653676328,0.9467604981364048,0.8432674322668909,0.796158905965866,0.7093320473654623
hotel_42,2023-05-13,2023-05-05,0.7044534412955465,0.9919028340080972,0.7044534412955465,0.6558704453441295,1.0870937301235066,0.8890934653676328,1.0158025713989989,0.908106707206288,0.7086324210456824,0.6609934651573833
hotel_42,2023-05-14,2023-05-05,0.3319838056680162,0.9919028340080972,0.44129554655870445,0.8218623481781376,0.7378982212442208,0.8890934653676328,0.7095946401997175,0.9272182145152328,0.5956046486265707,0.6630230041999352
hotel_42,2023-05-15,2023-05-05,0.6234817813765182,0.9919028340080972,0.7004048582995951,0.8380566801619433,0.8211733534470943,0.8890934653676328,0.8817779482492936,0.87119845343704,0.6786246195476898,0.6401378169929448
hotel_42,2023-05-16,2023-05-05,0.8987854251012146,0.9919028340080972,0.9149797570850202,0.6882591093117408,0.925202775868906,0.8890934653676328,1.0041489361486524,0.9071454900859646,0.7461124117499208,0.648555197334993
hotel_42,2023-05-17,2023-05-05,0.9919028340080972,0.9919028340080972,0.9554655870445344,0.9595141700404858,0.9020413583159788,0.8890934653676328,0.9876226688997894,0.8816285554575093,0.7599646073529774,0.6307184285623175
hotel_42,2023-05-18,2023-05-05,0.9919028340080972,0.9919028340080972,0.8461538461538461,0.8825910931174089,0.9099314622932293,0.8890934653676328,0.9774903464772032,0.8251359165408857,0.7278828104424362,0.6758903722065668
hotel_42,2023-05-19,2023-05-05,1.0,0.9919028340080972,0.9919028340080972,0.9838056680161943,0.9746919229812248,0.8890934653676328,0.9467604981364048,0.9137938533495494,0.7674765697992263,0.6242444138124409
